"","A","R","N","D","C","E","Q","G","H","O","I","L","K","M","F","P","U","S","T","W","Y","V"
"414",0.0601708696503763,0.0522424013501486,0.0370894232286924,0.0494225334913641,0.023457603458947,0.0671064104374537,0.0421278217661922,0.0597585539625144,0.0258760296473798,0,0.0467866075779769,0.0896356534313225,0.0598462241603687,0.0184923546898667,0.0365883613382326,0.0452847341398386,0,0.0658487603733017,0.0510684715228592,0.0126552233722403,0.0295671954827314,0.0634321155141215
"415",0.0645635568215985,0.0569635083695736,0.0392108129740389,0.0517440382239548,0.026696940251543,0.0695914638222126,0.0467516007045048,0.0638391692948843,0.0298202417654008,0,0.0486350459703238,0.100776945469703,0.0604397850882076,0.0209658858068555,0.0404144365904591,0.048363653765631,0,0.0700218876085519,0.0510828804987894,0.0130244619688214,0.0318877160482212,0.0638324158025443
"416",0.0649671186006108,0.057603818488967,0.0395310247496849,0.0522477052296902,0.0257774529527352,0.0716043452804186,0.0471145316035144,0.0639591555205454,0.0290793692615415,0,0.0486406185866422,0.0997426425067183,0.0611602299314315,0.020716398495882,0.039564193834765,0.0483324061466338,0,0.0692305062802196,0.0509104337796414,0.0129183099094059,0.0318645748259794,0.0637129644449897
"417",0.0636060431504225,0.0559683334157883,0.0403700519218096,0.0524366438983179,0.0258755683310067,0.069917545268551,0.0466928815827826,0.0640383746232829,0.0288149323062091,0,0.0500393319406013,0.0992549124067382,0.0617074023169593,0.0212104968920107,0.0401217505610653,0.0476217054611735,0,0.0687412222947742,0.0520464495298655,0.0130482783784237,0.032366470676383,0.0639582613410063
"418",0.0653228480138591,0.0570816476760966,0.0397910986315211,0.0525399752951602,0.0249000875542852,0.0706626678835712,0.0469520247883614,0.0640193446138892,0.0285973200611899,0,0.0490086799259879,0.100350134395928,0.0612029965859955,0.0209511871769811,0.0398209006878258,0.0481633447895962,0,0.0690174782141013,0.051276963723723,0.013034120506317,0.0313777675745385,0.0643704743911489
"420",0.0644912416309093,0.0564144199964419,0.0398312462416919,0.0526564452763287,0.0258053026025402,0.0698324489975754,0.0462347036793074,0.0644260769049939,0.0285746296843828,0,0.0495864143732765,0.0992189778885748,0.0615737201548647,0.0211412112785243,0.0402580452543026,0.0480259057489712,0,0.0681550173206207,0.0516858864501835,0.0130774548134718,0.0323356943899673,0.0644021395371013
"421",0.0660663987964702,0.0578603401399565,0.0394830732649689,0.0527076645554829,0.0256844792397708,0.0701378289570257,0.0461755888489521,0.064737807042443,0.0286086290628016,0,0.0486056984387328,0.0997796517201068,0.0601810026321966,0.0208655076519687,0.0399624097499643,0.0484340062837826,0,0.0684904682681421,0.0506369549907546,0.0131392045441126,0.0319316128600985,0.064295131557083
"423",0.06365201384803,0.0568379695248547,0.0396854690195414,0.051316420810874,0.0270557885432894,0.0707354580741778,0.0468217219286029,0.0630615140201322,0.0300918472425852,0,0.0488280223650147,0.0995204411497262,0.06203151719161,0.0204902512095981,0.0405187639531747,0.0474012664276389,0,0.0704729686010462,0.0509231375706279,0.0132401152280395,0.0320065278830556,0.0637098512225653
"424",0.0651715854685441,0.0574664149151643,0.0390858639627321,0.0526787753667512,0.0255088503120138,0.0696144642149402,0.046837257687758,0.0647657958899484,0.0287446583490346,0,0.0484389233120345,0.10039967327414,0.0599158520294205,0.0209608153396959,0.0401748582084138,0.0487009405477353,0,0.0692376353479735,0.0513841859028017,0.013109247367644,0.0319505609868152,0.0642595182871483
"425",0.0645888352034176,0.0582258461933296,0.0390930149982347,0.052143611728438,0.0260889274738158,0.0702824724937439,0.0469718206080269,0.0643223927602495,0.029804170979344,0,0.048197319619861,0.100150997851396,0.0606239413264671,0.0208629531496686,0.0397355303855605,0.0485414276121265,0,0.0695478568105472,0.051158373088369,0.0130096683524256,0.031790051065261,0.063774675019524
"427",0.0669648101678169,0.0575846570738313,0.0389744059030445,0.0526912496470373,0.0252935356425124,0.0700046783398595,0.0460280092074547,0.0657112541829897,0.0285314092013722,0,0.0490098134777827,0.0994405778925748,0.0600674943619788,0.0208693768248948,0.0399575120307842,0.0482433696803958,0,0.0676965889083994,0.0506478458550113,0.0131312978471506,0.0319098349259237,0.065068090002209
"429",0.0646792626230135,0.0565508027055105,0.0389662254220987,0.0519975166155775,0.026111718085606,0.0708321949659845,0.0472664591506543,0.0644789595618854,0.0290828027015134,0,0.0487585774685457,0.100547490267073,0.0607991359467204,0.0205921432678951,0.0401769883983977,0.047589408045935,0,0.0694057204917034,0.0512070923106849,0.0131951585588872,0.0318329098187074,0.0642744929851651
"430",0.0659165742623712,0.0584125520157182,0.0383803544295678,0.0516876828653083,0.026530417207264,0.0703563978247686,0.0471524147156674,0.0636473639550588,0.0293185247853283,0,0.047167562949912,0.101040496221504,0.0600747010715742,0.0207944285896939,0.0399822356870074,0.0485870969895281,0,0.0703327131434125,0.0506122913192643,0.0131564195070101,0.0315473770149449,0.064126233111447
"431",0.0640863163300171,0.0569439722335954,0.0395479461901151,0.0519655583912102,0.026154483773429,0.0703594638714198,0.0469350329198809,0.0632854036321854,0.0294177350893075,0,0.0490248943671519,0.10037640890546,0.0616047361488089,0.0209619042970418,0.0401552946081581,0.0480328296291218,0,0.0697881502747033,0.051109123542557,0.012885322735304,0.0318222226905318,0.0639903377646609
